NUMBER_OF_SALES,TOTAL_REVENUE,NUMBER_OF_UNIT_SOLD,PURCHASE_DATE,MONTH_ID,DAY_OF_WEEK,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
7,70.00,28,2023-04-26,202304,Wed,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
7,153.00,34,2023-04-26,202304,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
12,161.00,46,2023-04-26,202304,Wed,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6,65.00,26,2023-04-26,202304,Wed,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
10,127.50,34,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
8,66.00,22,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
10,110.50,26,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
10,112.00,28,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
8,126.00,36,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
5,35.00,10,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Croissant,Pastry
2,22.50,6,2023-04-26,202304,Wed,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
3,25.50,10,2023-04-26,202304,Wed,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
4,45.00,18,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,76.50,18,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
6,17.60,22,2023-04-26,202304,Wed,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
3,19.60,8,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
4,40.00,16,2023-04-26,202304,Wed,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
1,45.00,2,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Organic Decaf Blend,Organic Beans
2,10.00,4,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
3,24.00,8,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6,39.00,12,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Cranberry Scone,Scone
2,38.00,4,2023-04-26,202304,Wed,Lower Manhattan,Loose Tea,Morning Sunrise Chai,Chai tea
5,39.60,18,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
6,39.00,12,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Cranberry Scone,Scone
11,172.50,46,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Latte,Barista Espresso
7,17.60,22,2023-04-26,202304,Wed,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
7,42.00,14,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Oatmeal Scone,Scone
5,39.20,16,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
11,97.50,30,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Ginger Scone,Scone
5,42.00,14,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
9,105.00,42,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
7,44.00,22,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
5,63.00,18,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
6,60.00,20,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6,60.00,24,2023-04-26,202304,Wed,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
3,84.00,6,2023-04-26,202304,Wed,Lower Manhattan,Branded,I Need My Bean! Latte cup,Housewares
8,90.00,24,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
5,42.00,14,2023-04-26,202304,Wed,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
7,66.00,22,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
13,105.00,42,2023-04-26,202304,Wed,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1,7.50,2,2023-04-26,202304,Wed,Astoria,Bakery,Almond Croissant,Pastry
6,45.00,18,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
12,153.00,36,2023-04-26,202304,Wed,Astoria,Coffee,Latte Rg,Barista Espresso
8,90.00,30,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
3,21.00,6,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti
7,44.10,18,2023-04-26,202304,Wed,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
5,16.00,20,2023-04-26,202304,Wed,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
5,37.50,10,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
7,66.00,22,2023-04-26,202304,Wed,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
4,45.00,12,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6,50.00,20,2023-04-26,202304,Wed,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
5,40.00,16,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
5,32.50,10,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
7,104.50,22,2023-04-26,202304,Wed,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
8,66.00,22,2023-04-26,202304,Wed,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
3,30.00,10,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
1,40.90,2,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Primo Espresso Roast,Espresso Beans
6,42.00,14,2023-04-26,202304,Wed,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
7,63.00,14,2023-04-26,202304,Wed,Astoria,Bakery,Scottish Cream Scone ,Scone
10,75.00,30,2023-04-26,202304,Wed,Astoria,Tea,English Breakfast Rg,Brewed Black tea
8,99.00,22,2023-04-26,202304,Wed,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
2,18.00,6,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
8,48.40,22,2023-04-26,202304,Wed,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
2,43.80,4,2023-04-26,202304,Wed,Hell's Kitchen,Loose Tea,Spicy Eye Opener Chai,Chai tea
6,45.00,18,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
9,80.60,26,2023-04-26,202304,Wed,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
5,42.00,12,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
6,54.00,18,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
4,20.00,10,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
8,91.00,26,2023-04-26,202304,Wed,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
4,28.00,8,2023-04-26,202304,Wed,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
7,48.00,16,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
4,30.00,8,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
6,35.20,16,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
5,52.50,14,2023-04-26,202304,Wed,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
3,57.00,12,2023-04-26,202304,Wed,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6,49.60,16,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
1,30.00,2,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Columbian Medium Roast,Gourmet Beans
11,65.00,26,2023-04-26,202304,Wed,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
11,127.50,34,2023-04-26,202304,Wed,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6,52.00,26,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
4,28.00,8,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
7,75.00,20,2023-04-26,202304,Wed,Astoria,Coffee,Latte,Barista Espresso
1,29.50,2,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Espresso Roast,Espresso Beans
6,72.00,24,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
1,15.20,2,2023-04-26,202304,Wed,Lower Manhattan,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate
5,60.00,20,2023-04-26,202304,Wed,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
6,44.00,20,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
3,48.00,16,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
2,15.00,4,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
3,15.30,6,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
8,45.00,18,2023-04-26,202304,Wed,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
6,50.00,20,2023-04-26,202304,Wed,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
5,30.00,12,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
5,49.60,16,2023-04-26,202304,Wed,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
3,27.00,6,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
2,79.00,4,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Jamacian Coffee River,Premium Beans
1,18.00,6,2023-04-26,202304,Wed,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
5,30.00,12,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
2,17.60,8,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
6,67.50,18,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Latte,Barista Espresso
5,40.00,16,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
9,96.00,32,2023-04-26,202304,Wed,Astoria,Tea,English Breakfast Lg,Brewed Black tea
4,35.00,14,2023-04-26,202304,Wed,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
3,19.50,6,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
5,45.00,10,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
12,84.00,34,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
3,36.00,12,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
6,57.80,20,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Ginger Scone,Scone
4,28.00,8,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Croissant,Pastry
4,30.00,8,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
7,48.00,24,2023-04-26,202304,Wed,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
1,6.50,2,2023-04-26,202304,Wed,Astoria,Bakery,Cranberry Scone,Scone
1,39.50,2,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Jamacian Coffee River,Premium Beans
5,63.00,18,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
4,68.00,16,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
7,16.00,20,2023-04-26,202304,Wed,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup
8,56.00,16,2023-04-26,202304,Wed,Astoria,Bakery,Ginger Biscotti,Biscotti
7,85.00,20,2023-04-26,202304,Wed,Astoria,Coffee,Cappuccino Lg,Barista Espresso
6,63.00,18,2023-04-26,202304,Wed,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
3,22.50,6,2023-04-26,202304,Wed,Astoria,Bakery,Chocolate Croissant,Pastry
7,66.00,22,2023-04-26,202304,Wed,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
2,28.50,6,2023-04-26,202304,Wed,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
7,65.00,26,2023-04-26,202304,Wed,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
4,9.60,12,2023-04-26,202304,Wed,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup
11,105.40,34,2023-04-26,202304,Wed,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6,60.00,20,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
5,11.20,14,2023-04-26,202304,Wed,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
13,135.00,36,2023-04-26,202304,Wed,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
5,67.50,18,2023-04-26,202304,Wed,Astoria,Coffee,Cappuccino,Barista Espresso
9,84.00,28,2023-04-26,202304,Wed,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
4,30.60,12,2023-04-26,202304,Wed,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
7,52.00,26,2023-04-26,202304,Wed,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
4,24.00,8,2023-04-26,202304,Wed,Astoria,Bakery,Oatmeal Scone,Scone
7,90.00,20,2023-04-26,202304,Wed,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,30.00,10,2023-04-26,202304,Wed,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
5,68.00,16,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
6,60.00,30,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
2,4.80,6,2023-04-26,202304,Wed,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
3,20.00,8,2023-04-26,202304,Wed,Astoria,Tea,Earl Grey Rg,Brewed Black tea
6,90.00,30,2023-04-26,202304,Wed,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
5,42.00,12,2023-04-26,202304,Wed,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
3,24.80,8,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
13,126.00,42,2023-04-26,202304,Wed,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
4,55.00,22,2023-04-26,202304,Wed,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
1,7.50,2,2023-04-26,202304,Wed,Lower Manhattan,Bakery,Almond Croissant,Pastry
3,24.00,8,2023-04-26,202304,Wed,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
4,36.00,12,2023-04-26,202304,Wed,Astoria,Tea,Earl Grey Lg,Brewed Black tea
4,24.00,8,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
3,20.00,8,2023-04-26,202304,Wed,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1,18.60,6,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
2,15.00,4,2023-04-26,202304,Wed,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
1,18.50,2,2023-04-26,202304,Wed,Hell's Kitchen,Loose Tea,Serenity Green Tea,Green tea
2,32.00,8,2023-04-26,202304,Wed,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
1,17.90,2,2023-04-26,202304,Wed,Hell's Kitchen,Loose Tea,Traditional Blend Chai,Chai tea
3,25.00,10,2023-04-26,202304,Wed,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
3,19.50,6,2023-04-26,202304,Wed,Astoria,Bakery,Ginger Scone,Scone
5,37.50,10,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Almond Croissant,Pastry
2,72.00,4,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Our Old Time Diner Blend,House blend Beans
6,48.00,16,2023-04-26,202304,Wed,Astoria,Tea,Peppermint Lg,Brewed herbal tea
1,42.00,2,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Ethiopia,Gourmet Beans
3,26.40,12,2023-04-26,202304,Wed,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
3,42.00,14,2023-04-26,202304,Wed,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
2,16.00,4,2023-04-26,202304,Wed,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
3,36.00,12,2023-04-26,202304,Wed,Astoria,Coffee,Espresso shot,Barista Espresso
2,13.00,4,2023-04-26,202304,Wed,Astoria,Bakery,Hazelnut Biscotti,Biscotti
4,30.00,8,2023-04-26,202304,Wed,Astoria,Bakery,Jumbo Savory Scone,Scone
2,14.00,4,2023-04-26,202304,Wed,Astoria,Bakery,Croissant,Pastry
6,54.00,18,2023-04-26,202304,Wed,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
1,56.00,2,2023-04-26,202304,Wed,Lower Manhattan,Branded,I Need My Bean! T-shirt,Clothing
2,10.00,4,2023-04-26,202304,Wed,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
1,36.00,2,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Our Old Time Diner Blend,House blend Beans
1,36.00,2,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Brazilian - Organic,Organic Beans
4,20.00,8,2023-04-26,202304,Wed,Astoria,Tea,Peppermint Rg,Brewed herbal tea
1,20.00,2,2023-04-26,202304,Wed,Hell's Kitchen,Coffee beans,Guatemalan Sustainably Grown,Green beans
1,30.00,2,2023-04-26,202304,Wed,Lower Manhattan,Coffee beans,Columbian Medium Roast,Gourmet Beans
1,7.00,2,2023-04-26,202304,Wed,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
1,3.20,4,2023-04-26,202304,Wed,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
5,40.00,16,2023-04-27,202304,Thu,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
6,54.00,18,2023-04-27,202304,Thu,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
7,45.00,18,2023-04-27,202304,Thu,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
7,79.20,36,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
7,108.00,36,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
3,19.50,6,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Cranberry Scone,Scone
6,54.60,20,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso
6,35.40,12,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Ginger Scone,Scone
7,123.50,26,2023-04-27,202304,Thu,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
2,24.80,8,2023-04-27,202304,Thu,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
4,42.00,14,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
7,65.00,26,2023-04-27,202304,Thu,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
7,66.00,22,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
11,32.00,40,2023-04-27,202304,Thu,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
2,112.00,4,2023-04-27,202304,Thu,Lower Manhattan,Branded,I Need My Bean! T-shirt,Clothing
11,95.00,38,2023-04-27,202304,Thu,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
5,55.00,22,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
3,27.00,6,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
5,36.00,12,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
2,15.00,4,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
8,136.00,32,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
6,50.00,20,2023-04-27,202304,Thu,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
6,55.00,22,2023-04-27,202304,Thu,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
7,62.00,20,2023-04-27,202304,Thu,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6,52.50,14,2023-04-27,202304,Thu,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
9,80.00,32,2023-04-27,202304,Thu,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
9,111.60,36,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
4,59.50,14,2023-04-27,202304,Thu,Astoria,Coffee,Cappuccino Lg,Barista Espresso
9,102.00,34,2023-04-27,202304,Thu,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
7,72.00,36,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
4,37.50,10,2023-04-27,202304,Thu,Astoria,Coffee,Cappuccino,Barista Espresso
6,63.00,18,2023-04-27,202304,Thu,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
6,42.00,12,2023-04-27,202304,Thu,Astoria,Bakery,Croissant,Pastry
6,40.00,16,2023-04-27,202304,Thu,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
7,56.10,22,2023-04-27,202304,Thu,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,78.00,26,2023-04-27,202304,Thu,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
3,30.60,12,2023-04-27,202304,Thu,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
4,60.00,16,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
5,35.00,10,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Croissant,Pastry
9,119.00,34,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
10,153.00,34,2023-04-27,202304,Thu,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
4,30.00,8,2023-04-27,202304,Thu,Astoria,Bakery,Jumbo Savory Scone,Scone
10,95.00,38,2023-04-27,202304,Thu,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
10,79.20,36,2023-04-27,202304,Thu,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
8,56.00,16,2023-04-27,202304,Thu,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
10,161.50,34,2023-04-27,202304,Thu,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
11,70.00,28,2023-04-27,202304,Thu,Astoria,Tea,English Breakfast Rg,Brewed Black tea
11,95.00,38,2023-04-27,202304,Thu,Astoria,Tea,Peppermint Rg,Brewed herbal tea
6,60.00,20,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
9,65.00,26,2023-04-27,202304,Thu,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6,60.00,20,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
6,44.00,22,2023-04-27,202304,Thu,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
7,40.00,20,2023-04-27,202304,Thu,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
7,72.00,24,2023-04-27,202304,Thu,Astoria,Coffee,Espresso shot,Barista Espresso
6,42.00,12,2023-04-27,202304,Thu,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
7,39.60,18,2023-04-27,202304,Thu,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
8,82.50,22,2023-04-27,202304,Thu,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
8,20.80,26,2023-04-27,202304,Thu,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
6,78.00,26,2023-04-27,202304,Thu,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
7,55.80,18,2023-04-27,202304,Thu,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
4,25.00,10,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
5,50.00,20,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
9,120.00,40,2023-04-27,202304,Thu,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
4,42.50,10,2023-04-27,202304,Thu,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
9,105.00,30,2023-04-27,202304,Thu,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
7,50.00,20,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
9,70.00,28,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
17,109.80,42,2023-04-27,202304,Thu,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
10,105.00,30,2023-04-27,202304,Thu,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
7,72.00,24,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
4,36.00,12,2023-04-27,202304,Thu,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
4,72.00,18,2023-04-27,202304,Thu,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
5,45.00,12,2023-04-27,202304,Thu,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
